Id_object;Anim;Real_X;Real_Y;Width;Height
511;70;-97;-162;298;203
511;71;-96;-162;297;203
511;72;-94;-162;295;203
511;73;-93;-162;294;203
511;74;-93;-162;294;203
511;75;-93;-162;294;203
511;76;-65;-162;266;203
511;77;-97;-162;298;203
511;78;-77;-154;295;210
511;79;-77;-154;295;210
511;80;-78;-154;296;210
511;81;-78;-154;296;210
511;82;-79;-154;297;210
511;83;-79;-154;297;210
511;84;-78;-154;296;210
511;85;-78;-154;296;210
511;86;-78;-154;296;210
511;87;-77;-154;295;210
511;88;-77;-154;295;210
511;89;-44;-154;262;210
511;90;-79;-154;297;210
511;91;-52;-162;218;259
511;92;-52;-162;218;259
511;93;-51;-162;217;259
511;94;-52;-162;218;259
511;95;-51;-162;217;259
511;96;-51;-162;217;259
511;97;-51;-162;217;259
511;98;-51;-162;217;259
511;99;-50;-162;216;259
511;100;-49;-162;215;259
511;101;-49;-162;215;259
511;102;-14;-162;180;259
511;103;-52;-162;218;259
512;0;-140;-134;250;161
512;1;-140;-134;250;161
512;2;-140;-134;250;161
512;3;-140;-134;250;161
512;4;-140;-134;250;161
512;5;-140;-134;250;161
512;6;-140;-134;250;161
512;7;-140;-134;250;161
512;8;-158;-116;307;134
512;9;-158;-116;307;134
512;10;-158;-116;307;134
512;11;-158;-116;307;134
512;12;-158;-116;307;134
512;13;-158;-116;307;134
512;14;-158;-116;307;134
512;15;-158;-116;307;134
512;16;-137;-158;244;187
512;17;-137;-158;244;187
512;18;-137;-158;244;187
512;19;-137;-158;244;187
512;20;-137;-158;244;187
512;21;-137;-158;244;187
512;22;-137;-158;244;187
512;23;-138;-158;245;187
512;24;-56;-178;108;216
512;25;-56;-178;108;216
512;26;-56;-178;108;216
512;27;-56;-178;108;216
512;28;-56;-178;108;216
512;29;-56;-178;108;216
512;30;-56;-178;108;216
512;31;-56;-178;108;216
512;32;-118;-156;250;185
512;33;-118;-156;250;185
512;34;-118;-156;250;185
512;35;-118;-156;250;185
512;36;-118;-156;250;185
512;37;-118;-156;250;185
512;38;-118;-156;250;185
512;39;-118;-156;250;185
512;40;-157;-113;307;131
512;41;-157;-113;307;131
512;42;-157;-113;307;131
512;43;-157;-113;307;131
512;44;-157;-113;307;131
512;45;-157;-113;307;131
512;46;-157;-113;307;131
512;47;-157;-113;307;131
512;48;-115;-135;245;164
512;49;-115;-135;245;164
512;50;-115;-135;245;164
512;51;-115;-135;245;164
512;52;-115;-135;245;164
512;53;-115;-135;245;164
512;54;-115;-135;245;164
512;55;-115;-135;245;164
512;56;-60;-153;108;205
512;57;-60;-153;108;205
512;58;-60;-153;108;205
512;59;-60;-153;108;205
512;60;-60;-153;108;205
512;61;-60;-153;108;205
512;62;-60;-153;108;205
512;63;-60;-153;108;205
513;0;-36;-36;81;62
513;1;-36;-36;81;62
513;2;-36;-36;81;62
513;3;-36;-36;81;62
513;4;-36;-36;81;62
513;5;-36;-36;81;62
513;6;-37;-36;82;62
513;7;-38;-36;83;62
513;8;-40;-36;85;62
513;9;-42;-36;87;62
513;10;-44;-36;89;62
513;11;-45;-36;90;62
513;12;-45;-36;90;62
513;13;-45;-36;90;62
513;14;-45;-36;90;62
513;15;-45;-36;90;62
513;16;-45;-36;90;62
513;17;-45;-36;90;62
513;18;-45;-36;90;62
513;19;-29;-32;76;69
513;20;-29;-32;76;69
513;21;-29;-32;76;69
513;22;-29;-32;76;69
513;23;-30;-32;77;69
513;24;-30;-32;77;69
513;25;-32;-32;79;69
513;26;-34;-32;81;69
513;27;-37;-32;84;69
513;28;-40;-32;87;69
513;29;-43;-32;90;69
513;30;-45;-32;92;69
513;31;-46;-32;93;69
513;32;-46;-32;93;69
513;33;-46;-32;93;69
513;34;-46;-32;93;69
513;35;-46;-32;93;69
513;36;-46;-32;93;69
513;37;-46;-32;93;69
513;38;-35;-30;85;67
513;39;-35;-30;85;67
513;40;-37;-30;87;67
513;41;-37;-30;87;67
513;42;-38;-30;88;67
513;43;-38;-30;88;67
513;44;-38;-30;88;67
513;45;-38;-30;88;67
513;46;-38;-30;88;67
513;47;-37;-30;87;67
513;48;-37;-30;87;67
513;49;-37;-30;87;67
513;50;-37;-30;87;67
513;51;-37;-30;87;67
513;52;-37;-30;87;67
513;53;-37;-30;87;67
513;54;-37;-30;87;67
513;55;-37;-30;87;67
513;56;-38;-30;88;67
513;57;-27;-27;69;62
513;58;-27;-27;69;62
513;59;-27;-27;69;62
513;60;-27;-27;69;62
513;61;-27;-27;69;62
513;62;-27;-27;69;62
513;63;-27;-27;69;62
513;64;-27;-27;69;62
513;65;-27;-27;69;62
513;66;-26;-27;68;62
513;67;-26;-27;68;62
513;68;-26;-27;68;62
513;69;-26;-27;68;62
513;70;-26;-27;68;62
513;71;-26;-27;68;62
513;72;-26;-27;68;62
513;73;-26;-27;68;62
513;74;-26;-27;68;62
513;75;-27;-27;69;62
513;76;-33;-28;79;63
513;77;-32;-28;78;63
513;78;-36;-28;82;63
513;79;-42;-28;88;63
513;80;-44;-28;90;63
513;81;-44;-28;90;63
513;82;-43;-28;89;63
513;83;-43;-28;89;63
513;84;-42;-28;88;63
513;85;-42;-28;88;63
513;86;-42;-28;88;63
513;87;-42;-28;88;63
513;88;-42;-28;88;63
513;89;-42;-28;88;63
513;90;-42;-28;88;63
513;91;-42;-28;88;63
513;92;-42;-28;88;63
513;93;-42;-28;88;63
513;94;-44;-28;90;63
513;95;-28;-31;75;68
513;96;-30;-31;77;68
513;97;-34;-31;81;68
513;98;-41;-31;88;68
513;99;-44;-31;91;68
513;100;-44;-31;91;68
513;101;-43;-31;90;68
513;102;-41;-31;88;68
513;103;-42;-31;89;68
513;104;-42;-31;89;68
513;105;-42;-31;89;68
513;106;-44;-31;91;68
513;107;-45;-31;92;68
513;108;-45;-31;92;68
513;109;-44;-31;91;68
513;110;-45;-31;92;68
513;111;-45;-31;92;68
513;112;-44;-31;91;68
513;113;-45;-31;92;68
513;114;-33;-33;74;64
513;115;-34;-33;75;64
513;116;-34;-33;75;64
513;117;-35;-33;76;64
513;118;-35;-33;76;64
513;119;-36;-33;77;64
513;120;-39;-33;80;64
513;121;-40;-33;81;64
513;122;-41;-33;82;64
513;123;-42;-33;83;64
513;124;-43;-33;84;64
513;125;-46;-33;87;64
513;126;-47;-33;88;64
513;127;-48;-33;89;64
513;128;-48;-33;89;64
513;129;-48;-33;89;64
513;130;-48;-33;89;64
513;131;-48;-33;89;64
513;132;-48;-33;89;64
513;133;-28;-36;63;70
513;134;-28;-36;63;70
513;135;-28;-36;63;70
513;136;-29;-36;64;70
513;137;-30;-36;65;70
513;138;-31;-36;66;70
513;139;-33;-36;68;70
513;140;-36;-36;71;70
513;141;-38;-36;73;70
513;142;-39;-36;74;70
513;143;-39;-36;74;70
513;144;-39;-36;74;70
513;145;-39;-36;74;70
513;146;-39;-36;74;70
513;147;-39;-36;74;70
513;148;-39;-36;74;70
513;149;-39;-36;74;70
513;150;-39;-36;74;70
513;151;-39;-36;74;70
514;0;-8;-47;32;58
514;1;-7;-47;31;58
514;2;-7;-47;31;58
514;3;-8;-47;32;58
514;4;-7;-47;31;58
514;5;-6;-47;30;58
514;6;-8;-47;32;58
514;7;-11;-47;35;58
514;8;-8;-47;28;56
514;9;-5;-47;25;56
514;10;-9;-47;29;56
514;11;-10;-47;30;56
514;12;-9;-47;29;56
514;13;-5;-47;25;56
514;14;-8;-47;28;56
514;15;-11;-47;31;56
514;16;-7;-46;21;59
514;17;-7;-46;21;59
514;18;-9;-46;23;59
514;19;-10;-46;24;59
514;20;-9;-46;23;59
514;21;-7;-46;21;59
514;22;-7;-46;21;59
514;23;-10;-46;24;59
514;24;-14;-46;29;59
514;25;-13;-46;28;59
514;26;-12;-46;27;59
514;27;-12;-46;27;59
514;28;-12;-46;27;59
514;29;-14;-46;29;59
514;30;-15;-46;30;59
514;31;-15;-46;30;59
514;32;-19;-46;32;59
514;33;-20;-46;33;59
514;34;-21;-46;34;59
514;35;-21;-46;34;59
514;36;-21;-46;34;59
514;37;-20;-46;33;59
514;38;-19;-46;32;59
514;39;-21;-46;34;59
514;40;-12;-47;23;56
514;41;-15;-47;26;56
514;42;-17;-47;28;56
514;43;-18;-47;29;56
514;44;-17;-47;28;56
514;45;-14;-47;25;56
514;46;-12;-47;23;56
514;47;-18;-47;29;56
514;48;-8;-47;20;58
514;49;-8;-47;20;58
514;50;-11;-47;23;58
514;51;-13;-47;25;58
514;52;-11;-47;23;58
514;53;-8;-47;20;58
514;54;-8;-47;20;58
514;55;-13;-47;25;58
514;56;-9;-48;27;60
514;57;-9;-48;27;60
514;58;-9;-48;27;60
514;59;-9;-48;27;60
514;60;-9;-48;27;60
514;61;-9;-48;27;60
514;62;-9;-48;27;60
514;63;-9;-48;27;60
515;0;-7;-48;34;76
515;1;-7;-48;34;76
515;2;-7;-48;34;76
515;3;-10;-48;37;76
515;4;-13;-48;40;76
515;5;-17;-48;44;76
515;6;-21;-48;48;76
515;7;-25;-48;52;76
515;8;-28;-48;55;76
515;9;-33;-48;60;76
515;10;-39;-48;66;76
515;11;-44;-48;71;76
515;12;-45;-48;72;76
515;13;-44;-48;71;76
515;14;-42;-48;69;76
515;15;-46;-48;73;76
515;16;-4;-46;26;67
515;17;-4;-46;26;67
515;18;-5;-46;27;67
515;19;-7;-46;29;67
515;20;-10;-46;32;67
515;21;-15;-46;37;67
515;22;-21;-46;43;67
515;23;-27;-46;49;67
515;24;-34;-46;56;67
515;25;-39;-46;61;67
515;26;-43;-46;65;67
515;27;-47;-46;69;67
515;28;-48;-46;70;67
515;29;-48;-46;70;67
515;30;-48;-46;70;67
515;31;-48;-46;70;67
515;32;-8;-46;22;57
515;33;-7;-46;21;57
515;34;-8;-46;22;57
515;35;-10;-46;24;57
515;36;-13;-46;27;57
515;37;-16;-46;30;57
515;38;-19;-46;33;57
515;39;-23;-46;37;57
515;40;-28;-46;42;57
515;41;-35;-46;49;57
515;42;-37;-46;51;57
515;43;-39;-46;53;57
515;44;-39;-46;53;57
515;45;-39;-46;53;57
515;46;-40;-46;54;57
515;47;-40;-46;54;57
515;48;-11;-46;37;57
515;49;-12;-46;38;57
515;50;-13;-46;39;57
515;51;-15;-46;41;57
515;52;-16;-46;42;57
515;53;-17;-46;43;57
515;54;-18;-46;44;57
515;55;-20;-46;46;57
515;56;-24;-46;50;57
515;57;-25;-46;51;57
515;58;-25;-46;51;57
515;59;-24;-46;50;57
515;60;-24;-46;50;57
515;61;-24;-46;50;57
515;62;-25;-46;51;57
515;63;-26;-46;52;57
515;64;-20;-46;66;57
515;65;-21;-46;67;57
515;66;-23;-46;69;57
515;67;-24;-46;70;57
515;68;-23;-46;69;57
515;69;-22;-46;68;57
515;70;-19;-46;65;57
515;71;-16;-46;62;57
515;72;-14;-46;60;57
515;73;-11;-46;57;57
515;74;-9;-46;55;57
515;75;-9;-46;55;57
515;76;-8;-46;54;57
515;77;-8;-46;54;57
515;78;-9;-46;55;57
515;79;-24;-46;70;57
515;80;-18;-47;67;67
515;81;-18;-47;67;67
515;82;-19;-47;68;67
515;83;-18;-47;67;67
515;84;-17;-47;66;67
515;85;-13;-47;62;67
515;86;-8;-47;57;67
515;87;-8;-47;57;67
515;88;-8;-47;57;67
515;89;-8;-47;57;67
515;90;-7;-47;56;67
515;91;-8;-47;57;67
515;92;-7;-47;56;67
515;93;-7;-47;56;67
515;94;-8;-47;57;67
515;95;-19;-47;68;67
515;96;-9;-48;49;77
515;97;-9;-48;49;77
515;98;-9;-48;49;77
515;99;-9;-48;49;77
515;100;-9;-48;49;77
515;101;-10;-48;50;77
515;102;-10;-48;50;77
515;103;-10;-48;50;77
515;104;-10;-48;50;77
515;105;-10;-48;50;77
515;106;-10;-48;50;77
515;107;-10;-48;50;77
515;108;-10;-48;50;77
515;109;-10;-48;50;77
515;110;-10;-48;50;77
515;111;-10;-48;50;77
515;112;-9;-48;35;79
515;113;-10;-48;36;79
515;114;-11;-48;37;79
515;115;-12;-48;38;79
515;116;-12;-48;38;79
515;117;-13;-48;39;79
515;118;-14;-48;40;79
515;119;-15;-48;41;79
515;120;-18;-48;44;79
515;121;-21;-48;47;79
515;122;-23;-48;49;79
515;123;-25;-48;51;79
515;124;-25;-48;51;79
515;125;-25;-48;51;79
515;126;-25;-48;51;79
515;127;-26;-48;52;79
516;0;-6;-48;32;76
516;1;-7;-48;33;76
516;2;-8;-48;34;76
516;3;-11;-48;37;76
516;4;-14;-48;40;76
516;5;-18;-48;44;76
516;6;-21;-48;47;76
516;7;-25;-48;51;76
516;8;-28;-48;54;76
516;9;-32;-48;58;76
516;10;-38;-48;64;76
516;11;-43;-48;69;76
516;12;-44;-48;70;76
516;13;-44;-48;70;76
516;14;-41;-48;67;76
516;15;-44;-48;70;76
516;16;-5;-47;27;67
516;17;-6;-47;28;67
516;18;-7;-47;29;67
516;19;-8;-47;30;67
516;20;-10;-47;32;67
516;21;-16;-47;38;67
516;22;-22;-47;44;67
516;23;-28;-47;50;67
516;24;-34;-47;56;67
516;25;-39;-47;61;67
516;26;-43;-47;65;67
516;27;-47;-47;69;67
516;28;-48;-47;70;67
516;29;-48;-47;70;67
516;30;-48;-47;70;67
516;31;-48;-47;70;67
516;32;-7;-46;22;57
516;33;-6;-46;21;57
516;34;-7;-46;22;57
516;35;-9;-46;24;57
516;36;-12;-46;27;57
516;37;-16;-46;31;57
516;38;-19;-46;34;57
516;39;-23;-46;38;57
516;40;-28;-46;43;57
516;41;-34;-46;49;57
516;42;-37;-46;52;57
516;43;-39;-46;54;57
516;44;-39;-46;54;57
516;45;-38;-46;53;57
516;46;-39;-46;54;57
516;47;-39;-46;54;57
516;48;-11;-46;36;56
516;49;-12;-46;37;56
516;50;-13;-46;38;56
516;51;-14;-46;39;56
516;52;-15;-46;40;56
516;53;-16;-46;41;56
516;54;-17;-46;42;56
516;55;-19;-46;44;56
516;56;-22;-46;47;56
516;57;-24;-46;49;56
516;58;-24;-46;49;56
516;59;-23;-46;48;56
516;60;-23;-46;48;56
516;61;-23;-46;48;56
516;62;-23;-46;48;56
516;63;-24;-46;49;56
516;64;-20;-46;65;56
516;65;-21;-46;66;56
516;66;-23;-46;68;56
516;67;-23;-46;68;56
516;68;-22;-46;67;56
516;69;-20;-46;65;56
516;70;-18;-46;63;56
516;71;-14;-46;59;56
516;72;-13;-46;58;56
516;73;-10;-46;55;56
516;74;-8;-46;53;56
516;75;-9;-46;54;56
516;76;-8;-46;53;56
516;77;-8;-46;53;56
516;78;-9;-46;54;56
516;79;-23;-46;68;56
516;80;-17;-47;66;64
516;81;-18;-47;67;64
516;82;-18;-47;67;64
516;83;-18;-47;67;64
516;84;-16;-47;65;64
516;85;-12;-47;61;64
516;86;-7;-47;56;64
516;87;-7;-47;56;64
516;88;-7;-47;56;64
516;89;-7;-47;56;64
516;90;-7;-47;56;64
516;91;-7;-47;56;64
516;92;-6;-47;55;64
516;93;-7;-47;56;64
516;94;-7;-47;56;64
516;95;-18;-47;67;64
516;96;-8;-48;48;77
516;97;-9;-48;49;77
516;98;-10;-48;50;77
516;99;-8;-48;48;77
516;100;-8;-48;48;77
516;101;-9;-48;49;77
516;102;-9;-48;49;77
516;103;-9;-48;49;77
516;104;-9;-48;49;77
516;105;-9;-48;49;77
516;106;-9;-48;49;77
516;107;-9;-48;49;77
516;108;-9;-48;49;77
516;109;-9;-48;49;77
516;110;-9;-48;49;77
516;111;-10;-48;50;77
516;112;-9;-48;35;79
516;113;-10;-48;36;79
516;114;-11;-48;37;79
516;115;-12;-48;38;79
516;116;-12;-48;38;79
516;117;-13;-48;39;79
516;118;-13;-48;39;79
516;119;-14;-48;40;79
516;120;-17;-48;43;79
516;121;-20;-48;46;79
516;122;-22;-48;48;79
516;123;-23;-48;49;79
516;124;-24;-48;50;79
516;125;-24;-48;50;79
516;126;-23;-48;49;79
516;127;-24;-48;50;79
517;0;-80;-156;186;208
517;1;-80;-156;186;208
517;2;-80;-156;186;208
517;3;-80;-156;186;208
517;4;-80;-156;186;208
517;5;-80;-156;186;208
517;6;-80;-156;186;208
517;7;-80;-156;186;208
517;8;-112;-158;237;197
517;9;-112;-158;237;197
517;10;-111;-158;236;197
517;11;-111;-158;236;197
517;12;-111;-158;236;197
517;13;-112;-158;237;197
517;14;-112;-158;237;197
517;15;-112;-158;237;197
517;16;-80;-201;186;253
517;17;-80;-201;186;253
517;18;-80;-201;186;253
517;19;-80;-201;186;253
517;20;-80;-201;186;253
517;21;-80;-201;186;253
517;22;-80;-201;186;253
517;23;-80;-201;186;253
517;24;-52;-219;126;282
517;25;-52;-219;126;282
517;26;-51;-219;125;282
517;27;-52;-219;126;282
517;28;-52;-219;126;282
517;29;-52;-219;126;282
517;30;-52;-219;126;282
517;31;-52;-219;126;282
517;32;-77;-202;226;255
517;33;-76;-202;225;255
517;34;-76;-202;225;255
517;35;-76;-202;225;255
517;36;-76;-202;225;255
517;37;-76;-202;225;255
517;38;-76;-202;225;255
517;39;-77;-202;226;255
517;40;-96;-159;277;199
517;41;-96;-159;277;199
517;42;-96;-159;277;199
517;43;-96;-159;277;199
517;44;-96;-159;277;199
517;45;-96;-159;277;199
517;46;-96;-159;277;199
517;47;-96;-159;277;199
517;48;-77;-156;227;209
517;49;-77;-156;227;209
517;50;-76;-156;226;209
517;51;-76;-156;226;209
517;52;-76;-156;226;209
517;53;-76;-156;226;209
517;54;-77;-156;227;209
517;55;-77;-156;227;209
517;56;-52;-166;126;227
517;57;-52;-166;126;227
517;58;-51;-166;125;227
517;59;-51;-166;125;227
517;60;-51;-166;125;227
517;61;-52;-166;126;227
517;62;-52;-166;126;227
517;63;-52;-166;126;227
518;0;-68;-80;134;132
518;1;-67;-80;133;132
518;2;-71;-80;137;132
518;3;-87;-80;153;132
518;4;-80;-80;146;132
518;5;-80;-80;146;132
518;6;-87;-80;153;132
518;7;-79;-83;145;137
518;8;-79;-83;145;137
518;9;-79;-83;145;137
518;10;-82;-83;148;137
518;11;-77;-83;143;137
518;12;-80;-83;146;137
518;13;-82;-83;148;137
518;14;-67;-89;136;138
518;15;-67;-89;136;138
518;16;-67;-89;136;138
518;17;-74;-89;143;138
518;18;-75;-89;144;138
518;19;-78;-89;147;138
518;20;-78;-89;147;138
518;21;-64;-88;142;131
518;22;-57;-88;135;131
518;23;-57;-88;135;131
518;24;-71;-88;149;131
518;25;-71;-88;149;131
518;26;-73;-88;151;131
518;27;-73;-88;151;131
518;28;-59;-87;146;136
518;29;-56;-87;143;136
518;30;-57;-87;144;136
518;31;-63;-87;150;136
518;32;-65;-87;152;136
518;33;-61;-87;148;136
518;34;-65;-87;152;136
518;35;-65;-83;148;135
518;36;-58;-83;141;135
518;37;-58;-83;141;135
518;38;-58;-83;141;135
518;39;-53;-83;136;135
518;40;-51;-83;134;135
518;41;-65;-83;148;135
518;42;-61;-77;140;138
518;43;-56;-77;135;138
518;44;-58;-77;137;138
518;45;-58;-77;137;138
518;46;-66;-77;145;138
518;47;-68;-77;147;138
518;48;-68;-77;147;138
518;49;-65;-76;139;134
518;50;-58;-76;132;134
518;51;-58;-76;132;134
518;52;-70;-76;144;134
518;53;-75;-76;149;134
518;54;-67;-76;141;134
518;55;-75;-76;149;134
519;0;-10;-52;48;60
519;1;-10;-52;48;60
519;2;-9;-52;47;60
519;3;-9;-52;47;60
519;4;-8;-52;46;60
519;5;-8;-52;46;60
519;6;-8;-52;46;60
519;7;-8;-52;46;60
519;8;-11;-52;49;60
519;9;-13;-52;51;60
519;10;-13;-52;51;60
519;11;-13;-52;51;60
519;12;-13;-52;51;60
519;13;-12;-52;50;60
519;14;-11;-52;49;60
519;15;-13;-52;51;60
519;16;-6;-47;46;56
519;17;-6;-47;46;56
519;18;-5;-47;45;56
519;19;-4;-47;44;56
519;20;-4;-47;44;56
519;21;-5;-47;45;56
519;22;-6;-47;46;56
519;23;-6;-47;46;56
519;24;-4;-47;44;56
519;25;-5;-47;45;56
519;26;-5;-47;45;56
519;27;-6;-47;46;56
519;28;-6;-47;46;56
519;29;-6;-47;46;56
519;30;-6;-47;46;56
519;31;-6;-47;46;56
519;32;-8;-49;41;63
519;33;-8;-49;41;63
519;34;-8;-49;41;63
519;35;-9;-49;42;63
519;36;-13;-49;46;63
519;37;-19;-49;52;63
519;38;-22;-49;55;63
519;39;-23;-49;56;63
519;40;-4;-49;37;63
519;41;-1;-49;34;63
519;42;-1;-49;34;63
519;43;-2;-49;35;63
519;44;-2;-49;35;63
519;45;-3;-49;36;63
519;46;-4;-49;37;63
519;47;-23;-49;56;63
519;48;-11;-59;29;76
519;49;-15;-59;33;76
519;50;-21;-59;39;76
519;51;-27;-59;45;76
519;52;-31;-59;49;76
519;53;-30;-59;48;76
519;54;-28;-59;46;76
519;55;-26;-59;44;76
519;56;-19;-59;37;76
519;57;-8;-59;26;76
519;58;-7;-59;25;76
519;59;-7;-59;25;76
519;60;-8;-59;26;76
519;61;-8;-59;26;76
519;62;-9;-59;27;76
519;63;-31;-59;49;76
519;64;-20;-65;38;78
519;65;-25;-65;43;78
519;66;-30;-65;48;78
519;67;-33;-65;51;78
519;68;-30;-65;48;78
519;69;-24;-65;42;78
519;70;-19;-65;37;78
519;71;-18;-65;36;78
519;72;-30;-65;48;78
519;73;-22;-65;40;78
519;74;-20;-65;38;78
519;75;-18;-65;36;78
519;76;-18;-65;36;78
519;77;-19;-65;37;78
519;78;-20;-65;38;78
519;79;-33;-65;51;78
519;80;-18;-65;33;76
519;81;-20;-65;35;76
519;82;-22;-65;37;76
519;83;-19;-65;34;76
519;84;-12;-65;27;76
519;85;-10;-65;25;76
519;86;-10;-65;25;76
519;87;-12;-65;27;76
519;88;-23;-65;38;76
519;89;-35;-65;50;76
519;90;-35;-65;50;76
519;91;-32;-65;47;76
519;92;-29;-65;44;76
519;93;-27;-65;42;76
519;94;-24;-65;39;76
519;95;-35;-65;50;76
519;96;-12;-65;44;75
519;97;-12;-65;44;75
519;98;-12;-65;44;75
519;99;-13;-65;45;75
519;100;-12;-65;44;75
519;101;-12;-65;44;75
519;102;-11;-65;43;75
519;103;-11;-65;43;75
519;104;-12;-65;44;75
519;105;-27;-65;59;75
519;106;-29;-65;61;75
519;107;-26;-65;58;75
519;108;-22;-65;54;75
519;109;-18;-65;50;75
519;110;-13;-65;45;75
519;111;-29;-65;61;75
519;112;-11;-63;49;73
519;113;-11;-63;49;73
519;114;-10;-63;48;73
519;115;-10;-63;48;73
519;116;-10;-63;48;73
519;117;-10;-63;48;73
519;118;-10;-63;48;73
519;119;-10;-63;48;73
519;120;-12;-63;50;73
519;121;-14;-63;52;73
519;122;-13;-63;51;73
519;123;-13;-63;51;73
519;124;-12;-63;50;73
519;125;-11;-63;49;73
519;126;-11;-63;49;73
519;127;-14;-63;52;73
520;0;-36;-35;72;60
520;1;-36;-32;73;56
520;2;-35;-32;72;55
520;3;-34;-26;71;49
520;4;-33;-26;72;49
520;5;-32;-31;71;54
520;6;-33;-33;71;58
520;7;-33;-35;70;60
521;0;-28;-82;88;74
521;1;-29;-82;89;74
521;2;-27;-82;87;74
521;3;-30;-82;90;74
521;4;-32;-82;92;74
521;5;-32;-82;92;74
521;6;-25;-82;85;74
521;7;-36;-82;96;74
521;8;-41;-82;101;74
521;9;-36;-82;96;74
521;10;-25;-82;85;74
521;11;-31;-82;91;74
521;12;-41;-82;101;74
521;13;-26;-87;66;87
521;14;-25;-87;65;87
521;15;-23;-87;63;87
521;16;-23;-87;63;87
521;17;-22;-87;62;87
521;18;-20;-87;60;87
521;19;-15;-87;55;87
521;20;-8;-87;48;87
521;21;-15;-87;55;87
521;22;-7;-87;47;87
521;23;-11;-87;51;87
521;24;-19;-87;59;87
521;25;-26;-87;66;87
521;26;-28;-80;88;77
521;27;-29;-80;89;77
521;28;-27;-80;87;77
521;29;-30;-80;90;77
521;30;-32;-80;92;77
521;31;-31;-80;91;77
521;32;-25;-80;85;77
521;33;-35;-80;95;77
521;34;-41;-80;101;77
521;35;-36;-80;96;77
521;36;-24;-80;84;77
521;37;-30;-80;90;77
521;38;-41;-80;101;77
521;39;-45;-66;115;57
521;40;-47;-66;117;57
521;41;-45;-66;115;57
521;42;-47;-66;117;57
521;43;-45;-66;115;57
521;44;-47;-66;117;57
521;45;-45;-66;115;57
521;46;-47;-66;117;57
521;47;-45;-66;115;57
521;48;-47;-66;117;57
521;49;-45;-66;115;57
521;50;-47;-66;117;57
521;51;-47;-66;117;57
521;52;-39;-79;100;77
521;53;-40;-79;101;77
521;54;-40;-79;101;77
521;55;-41;-79;102;77
521;56;-37;-79;98;77
521;57;-40;-79;101;77
521;58;-43;-79;104;77
521;59;-40;-79;101;77
521;60;-24;-79;85;77
521;61;-39;-79;100;77
521;62;-43;-79;104;77
521;63;-41;-79;102;77
521;64;-43;-79;104;77
521;65;-19;-86;58;87
521;66;-19;-86;58;87
521;67;-19;-86;58;87
521;68;-19;-86;58;87
521;69;-19;-86;58;87
521;70;-19;-86;58;87
521;71;-18;-86;57;87
521;72;-18;-86;57;87
521;73;-22;-86;61;87
521;74;-17;-86;56;87
521;75;-18;-86;57;87
521;76;-19;-86;58;87
521;77;-22;-86;61;87
521;78;-39;-82;100;74
521;79;-41;-82;102;74
521;80;-40;-82;101;74
521;81;-42;-82;103;74
521;82;-37;-82;98;74
521;83;-42;-82;103;74
521;84;-43;-82;104;74
521;85;-40;-82;101;74
521;86;-24;-82;85;74
521;87;-40;-82;101;74
521;88;-43;-82;104;74
521;89;-41;-82;102;74
521;90;-43;-82;104;74
521;91;-45;-68;113;61
521;92;-47;-68;115;61
521;93;-46;-68;114;61
521;94;-48;-68;116;61
521;95;-45;-68;113;61
521;96;-48;-68;116;61
521;97;-46;-68;114;61
521;98;-48;-68;116;61
521;99;-45;-68;113;61
521;100;-48;-68;116;61
521;101;-46;-68;114;61
521;102;-48;-68;116;61
521;103;-48;-68;116;61
522;0;-139;-186;311;270
522;1;-139;-186;311;270
522;2;-139;-186;311;270
522;3;-139;-186;311;270
522;4;-139;-186;311;270
522;5;-139;-186;311;270
522;6;-155;-186;327;270
522;7;-146;-186;318;270
522;8;-147;-186;319;270
522;9;-161;-186;333;270
522;10;-148;-186;320;270
522;11;-153;-186;325;270
522;12;-150;-186;322;270
522;13;-155;-186;327;270
522;14;-156;-186;328;270
522;15;-167;-186;339;270
522;16;-158;-189;330;273
522;17;-158;-189;330;273
522;18;-158;-189;330;273
522;19;-158;-189;330;273
522;20;-158;-189;330;273
522;21;-163;-189;335;273
522;22;-166;-189;338;273
522;23;-178;-189;350;273
522;24;-169;-189;341;273
522;25;-174;-189;346;273
522;26;-173;-189;345;273
522;27;-175;-189;347;273
522;28;-177;-189;349;273
522;29;-178;-189;350;273
522;30;-180;-189;352;273
522;31;-180;-189;352;273
522;32;-139;-190;311;274
522;33;-139;-190;311;274
522;34;-139;-190;311;274
