Id;Name;File_Name;AnimCount;LT_size;RT_size;prpNaNoze;prpNaVode;prpLT;prpRT;prpPruchozi;prpStrom;prpBudova;FireAddDohled;Budova_DoorLT;Budova_DoorRT;AddAnim_Id;AddAnim_X;AddAnim_Y;KreslitTyp;KreslitLvl;SizeProc;IdModel;Vysky
598;Sloupek-01;IMAGE\OBJECT\INTERIER\SLOUPY\SLOUPEK-01_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
599;Koberec-02;IMAGE\OBJECT\INTERIER\POZEMNI\KOBEREC-02_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
600;Sloup02;IMAGE\OBJECT\INTERIER\SLOUPY\SLOUP02_X*.PNG;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
601;Koberec-02-;IMAGE\OBJECT\INTERIER\POZEMNI\KOBEREC-02-_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
602;Sopka01;IMAGE\OBJECT\KAMENI\LAVOVE\SOPKA01_X*.PNG;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x141414020202141414020202141414020202C3C3C35E5E5EC3C3C35E5E5EC3C3C35E5E5E
603;Koberec-01;IMAGE\OBJECT\INTERIER\POZEMNI\KOBEREC-01_X*.PNG;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;100;0;0x
604;Elf-Hero_obrana;IMAGE\OBJECT\_UNIT_\ELF_SPEC\ELF-HERO\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
608;Kozena+Mec+Stit_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+MEC+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
609;DanGrud_obrana;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\DANGRUD\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
610;Delo_obrana;IMAGE\OBJECT\_UNIT_\#MACHINE\DELO\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
611;Alchymista_obrana;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\ALCHYMISTA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
612;Kozena+Mec_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+MEC\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
616;Vosa_obrana;IMAGE\OBJECT\_UNIT_\#ANIMAL\VOSA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
617;Vlk_obrana;IMAGE\OBJECT\_UNIT_\#ANIMAL\VLK\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
618;KravaHneda_obrana;IMAGE\OBJECT\_UNIT_\#ANIMAL\KRAVAHNEDA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
619;Balista-H_obrana;IMAGE\OBJECT\_UNIT_\#MACHINE\BALISTA-H\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
620;Pavouk_obrana;IMAGE\OBJECT\_UNIT_\#ANIMAL\PAVOUK\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
621;Vzducholod_obrana;IMAGE\OBJECT\_UNIT_\#MACHINE\VZDUCHOLOD\OBRANA_X*.PNG;32;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
622;Katapult2_obrana;IMAGE\OBJECT\_UNIT_\#MACHINE\KATAPULT2\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
623;Balon_obrana;IMAGE\OBJECT\_UNIT_\#MACHINE\BALON\OBRANA_X*.PNG;32;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
624;Carodej_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\CARODEJ\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
625;Krouzkova+Mec+Stit_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+MEC+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
626;Krouzkova+Mec_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+MEC\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
627;Platova+Mec_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+MEC\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
628;Vrtulnik_obrana;IMAGE\OBJECT\_UNIT_\#MACHINE\VRTULNIK\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
630;Platy+ObourucniSekera_obrana;IMAGE\OBJECT\_UNIT_\TRPASLIK\PLATY+OBOURUCNISEKERA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
631;Medved_obrana;IMAGE\OBJECT\_UNIT_\#ANIMAL\MEDVED\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
632;Platova+Mec+Stit_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+MEC+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
633;Balista_obrana;IMAGE\OBJECT\_UNIT_\#MACHINE\BALISTA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
634;Kistlivec+Luk_obrana;IMAGE\OBJECT\_UNIT_\#UNDEAD\KISTLIVEC+LUK\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
635;Kostlivec+Mec+Stit_obrana;IMAGE\OBJECT\_UNIT_\#UNDEAD\KOSTLIVEC+MEC+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
637;Pavucina09;IMAGE\OBJECT\JESKYNNI\NA_ZDI\PAVUCINA09_X*.PNG;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;2;2;100;0;0x14
638;Pavucina07;IMAGE\OBJECT\JESKYNNI\NA_ZDI\PAVUCINA07_X*.PNG;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x14
639;Pavucina01;IMAGE\OBJECT\JESKYNNI\NA_ZDI\PAVUCINA01_X*.PNG;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;2;2;100;0;0x14
640;Pavucina06;IMAGE\OBJECT\JESKYNNI\NA_ZDI\PAVUCINA06_X*.PNG;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;2;2;100;0;0x14
641;Pavucina02;IMAGE\OBJECT\JESKYNNI\NA_ZDI\PAVUCINA02_X*.PNG;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;2;2;100;0;0x14
642;Pavucina03;IMAGE\OBJECT\JESKYNNI\NA_ZDI\PAVUCINA03_X*.PNG;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;2;2;100;0;0x14
644;Pavucina05;IMAGE\OBJECT\JESKYNNI\NA_ZDI\PAVUCINA05_X*.PNG;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;2;2;100;0;0x14
645;Pavucina08;IMAGE\OBJECT\JESKYNNI\NA_ZDI\PAVUCINA08_X*.PNG;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;2;2;100;0;0x14
646;Pavucina04;IMAGE\OBJECT\JESKYNNI\NA_ZDI\PAVUCINA04_X*.PNG;1;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;2;2;100;0;0x141D
647;Clovek-Delnik 1_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\CLOVEK-DELNIK 1\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
648;Clovek-Delnik 1_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\CLOVEK-DELNIK 1\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
650;Trpaslik-Delnik 1_smrt;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\TRPASLIK-DELNIK 1\SMRT_X*.PNG;88;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
651;Barbar Korgan_kouzlo;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\BARBAR KORGAN\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
652;Trpaslik-Delnik 1_postoj;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\TRPASLIK-DELNIK 1\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
653;Delnik 01_kouzlo;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\DELNIK 01\KOUZLO_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
654;Clovek-Delnik 1_utok;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\CLOVEK-DELNIK 1\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
655;Delnik1_utok;IMAGE\OBJECT\_UNIT_\ELF_SPEC\DELNIK1\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
656;Barbar Korgan_chuze;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\BARBAR KORGAN\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
657;Delnik 01_smrt;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\DELNIK 01\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
658;Delnik1_chuze;IMAGE\OBJECT\_UNIT_\ELF_SPEC\DELNIK1\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
659;Clovek-Delnik 1_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\CLOVEK-DELNIK 1\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
660;Barbar Korgan_utok;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\BARBAR KORGAN\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
661;Trpaslik-Delnik 1_kouzlo;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\TRPASLIK-DELNIK 1\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
663;Trpaslik-Delnik 1_utok;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\TRPASLIK-DELNIK 1\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
665;Barbar Korgan_postoj;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\BARBAR KORGAN\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
666;Delnik1_postoj;IMAGE\OBJECT\_UNIT_\ELF_SPEC\DELNIK1\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
667;Delnik 01_chuze;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\DELNIK 01\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
668;Clovek-Delnik 1_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\CLOVEK-DELNIK 1\POSTOJ_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
669;Delnik 01_postoj;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\DELNIK 01\POSTOJ_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
670;Delnik1_smrt;IMAGE\OBJECT\_UNIT_\ELF_SPEC\DELNIK1\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
671;Delnik 01_utok;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\DELNIK 01\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
672;Delnik1_kouzlo;IMAGE\OBJECT\_UNIT_\ELF_SPEC\DELNIK1\KOUZLO_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
673;Barbar Korgan_obrana;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\BARBAR KORGAN\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
674;Trpaslik-Delnik 1_chuze;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\TRPASLIK-DELNIK 1\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
675;Barbar Korgan_smrt;IMAGE\OBJECT\_UNIT_\BARBAR_SPEC\BARBAR KORGAN\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
676;Trpaslik-Delnik 1_obrana;IMAGE\OBJECT\_UNIT_\TRPASLIK_SPEC\TRPASLIK-DELNIK 1\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
677;Clovek-Delnik 1_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK_SPEC\CLOVEK-DELNIK 1\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
678;Kozena + Obourucak_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + OBOURUCAK\POSTOJ_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
679;Krouzkova+Remdich_utok;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+REMDICH\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
680;Platova+Halapartna_utok;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+HALAPARTNA\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
681;Kozena + Halapartna_utok;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + HALAPARTNA\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
682;Kozena + Halapartna_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + HALAPARTNA\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
683;Krouzkova+Halapartna_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+HALAPARTNA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
684;Kozena+Remdich+Stit_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+REMDICH+STIT\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
685;Krouzkova+Remdich+Stit_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+REMDICH+STIT\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
687;Kozena+Remdich_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+REMDICH\POSTOJ_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
688;Kozena + Obourucak_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + OBOURUCAK\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
690;Kozena + Obourucak_utok;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + OBOURUCAK\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
691;Platova+Halapartna_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+HALAPARTNA\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
692;Kozena + rapir_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + RAPIR\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
693;Kozena+Kuse_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+KUSE\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
694;Krouzkova+Remdich+Stit_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+REMDICH+STIT\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
695;Platova+Remdich+Stit_utok;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+REMDICH+STIT\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
696;Platova+Remdich_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+REMDICH\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
697;Platova+Halapartna_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+HALAPARTNA\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
698;Kozena+Kuse_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+KUSE\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
699;Platova+Remdich_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+REMDICH\POSTOJ_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
700;Kozena+Remdich+Stit_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+REMDICH+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
701;Kozena+Remdich_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+REMDICH\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
702;Platova+Halapartna_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+HALAPARTNA\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
703;Platova+Obourucak_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+OBOURUCAK\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
704;Platova+Remdich_utok;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+REMDICH\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
705;Kozena + rapir_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + RAPIR\POSTOJ_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
706;Kozena+Remdich_utok;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+REMDICH\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
707;Krouzkova+Remdich_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+REMDICH\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
708;Krouzkova+Remdich+Stit_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+REMDICH+STIT\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
709;Platova+Remdich_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+REMDICH\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
710;Kozena+Kuse_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+KUSE\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
711;Kozena + rapir_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + RAPIR\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
712;Kozena + rapir_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + RAPIR\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
713;Krouzkova+Remdich+Stit_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+REMDICH+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
714;Platova+Remdich_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+REMDICH\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
715;Platova+Remdich+Stit_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+REMDICH+STIT\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
716;Krouzkova+Rapir_utok;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+RAPIR\UTOK_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
717;Kozena+Remdich_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+REMDICH\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
718;Krouzkova+Kuse_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+KUSE\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
719;Kozena+Kuse_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+KUSE\POSTOJ_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
720;Kozena+Remdich+Stit_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+REMDICH+STIT\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
721;Platova+Remdich+Stit_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+REMDICH+STIT\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
722;Krouzkova+Halapartna_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+HALAPARTNA\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
723;Krouzkova+Rapir_postoj;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+RAPIR\POSTOJ_X*.PNG;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
724;Krouzkova+Kuse_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+KUSE\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
725;Platova+Remdich_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+REMDICH\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
726;Krouzkova+Rapir_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+RAPIR\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
727;Krouzkova+Obourucak_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+OBOURUCAK\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
728;Krouzkova+Remdich_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+REMDICH\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
729;Kozena + Obourucak_obrana;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + OBOURUCAK\OBRANA_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
730;Kozena + Obourucak_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + OBOURUCAK\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
731;Kozena+Remdich+Stit_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA+REMDICH+STIT\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
732;Krouzkova+Rapir_smrt;IMAGE\OBJECT\_UNIT_\CLOVEK\KROUZKOVA+RAPIR\SMRT_X*.PNG;128;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
733;Kozena + Obourucak_kouzlo;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + OBOURUCAK\KOUZLO_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
734;Kozena + Halapartna_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK\KOZENA + HALAPARTNA\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
735;Platova+Remdich+Stit_chuze;IMAGE\OBJECT\_UNIT_\CLOVEK\PLATOVA+REMDICH+STIT\CHUZE_X*.PNG;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;100;0;0x
